ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Age,Total_Spending,Total_Purchases,Family_Size,Customer_Tenure_Days,Cluster,Customer_Segment
1378,1972,2n Cycle,Partner,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,0,1,42,694,17,3,340,1.0,Higher-Value Customers
2781,1981,Graduation,Alone,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,1,0,33,1792,16,1,6,1.0,Higher-Value Customers
1165,1958,PhD,Alone,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,2,56,496,15,3,423,1.0,Higher-Value Customers
1404,1968,Graduation,Partner,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,0,2,46,231,9,4,410,0.0,Lower-Value Customers
6457,1976,Graduation,Alone,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,0,1,38,902,22,2,31,1.0,Higher-Value Customers
2639,1966,Graduation,Alone,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,0,2,48,68,6,3,170,0.0,Lower-Value Customers
8299,1989,PhD,Alone,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,0,25,71,5,1,291,0.0,Lower-Value Customers
6437,1985,2n Cycle,Alone,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,1,29,76,5,2,375,0.0,Lower-Value Customers
6912,1967,PhD,Partner,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,0,2,47,772,21,4,313,1.0,Higher-Value Customers
7327,1959,PhD,Partner,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,2,55,47,6,4,182,0.0,Lower-Value Customers
5299,1970,PhD,Partner,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,1,44,1586,23,3,222,1.0,Higher-Value Customers
4127,1967,PhD,Partner,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1,47,1529,32,3,492,1.0,Higher-Value Customers
8143,1985,PhD,Alone,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,0,29,265,11,1,334,0.0,Lower-Value Customers
1964,1951,Graduation,Partner,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,0,0,63,1603,17,2,297,1.0,Higher-Value Customers
3690,1986,Master,Partner,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,1,0,28,2091,21,2,534,1.0,Higher-Value Customers
3433,1955,2n Cycle,Partner,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0,59,981,20,2,391,1.0,Higher-Value Customers
3389,1970,Graduation,Partner,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,0,1,44,1533,30,3,584,1.0,Higher-Value Customers
4712,1991,2n Cycle,Partner,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,0,23,82,6,2,578,0.0,Lower-Value Customers
1170,1975,Graduation,Partner,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,1,39,244,10,3,461,0.0,Lower-Value Customers
6347,1979,Basic,Alone,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,1,35,36,4,2,367,0.0,Lower-Value Customers
4065,1976,PhD,Partner,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,1,38,404,14,3,502,0.0,Lower-Value Customers
8230,1980,Graduation,Partner,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,1,34,71,5,3,157,0.0,Lower-Value Customers
1215,1978,Graduation,Partner,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,0,0,36,1572,22,2,264,1.0,Higher-Value Customers
5939,1971,Graduation,Partner,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,2,43,122,7,4,163,0.0,Lower-Value Customers
2156,1955,PhD,Partner,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,2,59,41,6,4,603,0.0,Lower-Value Customers
7788,1983,PhD,Partner,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,1,31,10,3,3,25,0.0,Lower-Value Customers
10323,1952,Graduation,Partner,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,1,62,304,11,3,247,0.0,Lower-Value Customers
7947,1969,Graduation,Partner,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,2,45,37,4,4,96,0.0,Lower-Value Customers
1891,1980,Master,Alone,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,1,0,34,1754,15,1,690,1.0,Higher-Value Customers
2570,1968,Graduation,Partner,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,1,1,46,815,21,3,341,1.0,Higher-Value Customers
9256,1971,Graduation,Alone,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,0,1,43,1001,23,2,541,1.0,Higher-Value Customers
295,1989,Graduation,Alone,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,0,0,25,1157,21,1,345,1.0,Higher-Value Customers
7397,1951,Graduation,Alone,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,0,1,63,688,18,2,345,1.0,Higher-Value Customers
6349,1987,Master,Alone,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,0,0,27,1319,18,1,358,1.0,Higher-Value Customers
10790,1985,PhD,Partner,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,1,29,21,3,3,495,0.0,Lower-Value Customers
10398,1981,2n Cycle,Alone,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,1,33,31,3,2,671,0.0,Lower-Value Customers
2431,1990,Graduation,Partner,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,0,24,67,5,2,545,0.0,Lower-Value Customers
550,1952,Graduation,Alone,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,0,1,62,708,19,2,402,1.0,Higher-Value Customers
1890,1971,2n Cycle,Partner,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,2,43,25,3,4,648,0.0,Lower-Value Customers
10742,1983,PhD,Partner,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,0,31,746,11,2,487,1.0,Higher-Value Customers
10356,1957,PhD,Alone,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,2,57,32,4,3,645,0.0,Lower-Value Customers
4676,1951,Master,Alone,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,2,63,1695,23,3,116,1.0,Higher-Value Customers
8852,1976,Graduation,Partner,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,0,1,38,1080,23,3,667,1.0,Higher-Value Customers
3565,1955,Master,Partner,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,2,59,72,6,4,91,0.0,Lower-Value Customers
5294,1989,Graduation,Alone,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,1,25,57,7,2,221,0.0,Lower-Value Customers
1958,1973,PhD,Partner,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,1,41,660,19,3,100,1.0,Higher-Value Customers
7349,1973,Basic,Partner,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,1,41,103,7,3,635,0.0,Lower-Value Customers
8799,1984,PhD,Partner,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,1,30,153,8,3,279,0.0,Lower-Value Customers
1351,1956,Master,Partner,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,0,1,58,1220,28,3,647,1.0,Higher-Value Customers
1045,1965,Graduation,Partner,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,1,49,279,11,3,682,0.0,Lower-Value Customers
7732,1978,Graduation,Partner,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,0,1,36,745,19,3,178,1.0,Higher-Value Customers
8070,1973,PhD,Partner,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,0,1,41,264,11,3,120,0.0,Lower-Value Customers
477,1986,Graduation,Partner,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,1,0,28,2157,21,2,12,1.0,Higher-Value Customers
7832,1959,Master,Partner,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,1,1,55,1526,22,3,305,1.0,Higher-Value Customers
2202,1978,Graduation,Partner,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,1,36,69,5,3,446,0.0,Lower-Value Customers
7396,1966,Graduation,Partner,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,0,48,1597,25,2,596,1.0,Higher-Value Customers
4055,1992,Basic,Alone,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,1,22,64,6,2,31,0.0,Lower-Value Customers
10340,1984,Graduation,Partner,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,1,30,497,12,3,593,0.0,Lower-Value Customers
10091,1956,Graduation,Alone,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,0,1,58,1067,15,2,405,1.0,Higher-Value Customers
7629,1977,Graduation,Partner,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,2,37,31,5,4,52,0.0,Lower-Value Customers
10640,1974,Graduation,Partner,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,2,40,211,9,4,297,0.0,Lower-Value Customers
3498,1976,PhD,Partner,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,1,1,38,877,21,3,581,1.0,Higher-Value Customers
6742,1979,Graduation,Partner,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,1,35,11,3,3,532,0.0,Lower-Value Customers
1172,1983,PhD,Partner,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,1,0,31,2034,24,2,424,1.0,Higher-Value Customers
569,1991,Graduation,Alone,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,1,0,23,1991,18,1,197,1.0,Higher-Value Customers
4686,1962,PhD,Alone,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,0,0,52,1686,24,1,88,1.0,Higher-Value Customers
1381,1982,PhD,Alone,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,1,32,324,12,2,152,0.0,Lower-Value Customers
2634,1979,Master,Alone,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,1,35,69,6,2,72,0.0,Lower-Value Customers
10905,1955,Graduation,Partner,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,59,252,11,4,608,0.0,Lower-Value Customers
1744,1965,Basic,Alone,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,1,49,54,4,2,538,0.0,Lower-Value Customers
1000,1961,Master,Partner,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,2,53,964,23,4,478,1.0,Higher-Value Customers
3828,1951,Graduation,Partner,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,0,1,63,1327,26,3,497,1.0,Higher-Value Customers
8605,1964,PhD,Partner,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,2,50,68,5,4,98,0.0,Lower-Value Customers
10304,1959,Graduation,Partner,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,55,60,4,2,548,0.0,Lower-Value Customers
4351,1955,Graduation,Alone,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,2,59,55,4,3,428,0.0,Lower-Value Customers
10129,1966,Graduation,Partner,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,0,48,1456,20,2,109,1.0,Higher-Value Customers
2499,1958,2n Cycle,Alone,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,1,56,563,17,2,419,1.0,Higher-Value Customers
10092,1954,Graduation,Alone,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,0,1,60,1504,22,2,496,1.0,Higher-Value Customers
7500,1967,Graduation,Alone,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,2,47,564,17,3,66,1.0,Higher-Value Customers
5796,1963,Graduation,Partner,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,0,0,51,1125,22,2,215,1.0,Higher-Value Customers
10556,1959,Graduation,Partner,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,1,55,358,13,3,36,0.0,Lower-Value Customers
1064,1971,PhD,Partner,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,1,43,42,4,3,200,0.0,Lower-Value Customers
48,1964,Graduation,Partner,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,1,50,184,8,3,66,0.0,Lower-Value Customers
7610,1983,Graduation,Partner,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,1,31,460,14,3,437,0.0,Lower-Value Customers
263,1945,PhD,Alone,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,0,69,145,7,1,32,0.0,Lower-Value Customers
10814,1947,Graduation,Partner,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,1,0,67,1376,24,2,529,1.0,Higher-Value Customers
9710,1969,PhD,Alone,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,45,792,21,2,525,1.0,Higher-Value Customers
9292,1952,Graduation,Partner,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,62,1382,22,2,611,1.0,Higher-Value Customers
10250,1947,Basic,Partner,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,67,28,3,2,586,0.0,Lower-Value Customers
7881,1946,Master,Partner,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,68,1033,23,2,274,1.0,Higher-Value Customers
5847,1969,Graduation,Alone,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,45,882,20,2,396,1.0,Higher-Value Customers
737,1949,PhD,Partner,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,65,2231,13,2,483,1.0,Higher-Value Customers
3571,1961,PhD,Partner,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,53,1101,16,3,621,1.0,Higher-Value Customers
7807,1974,Graduation,Partner,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,1,40,369,11,3,655,0.0,Lower-Value Customers
3878,1980,2n Cycle,Alone,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,34,48,4,2,122,0.0,Lower-Value Customers
5092,1949,PhD,Alone,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,65,467,15,2,502,1.0,Higher-Value Customers
2154,1971,Graduation,Alone,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,43,44,5,3,551,0.0,Lower-Value Customers
5394,1979,Basic,Alone,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,2,35,38,6,3,469,0.0,Lower-Value Customers
3798,1968,Graduation,Partner,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,46,81,6,4,235,0.0,Lower-Value Customers
3524,1971,Master,Alone,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,43,167,8,2,329,0.0,Lower-Value Customers
5247,1955,PhD,Partner,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,59,45,5,4,50,0.0,Lower-Value Customers
5883,1972,Graduation,Partner,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,42,664,18,3,399,1.0,Higher-Value Customers
2118,1964,2n Cycle,Partner,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,50,622,17,3,292,1.0,Higher-Value Customers
8812,1979,2n Cycle,Alone,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,35,48,5,2,476,0.0,Lower-Value Customers
6616,1975,Graduation,Partner,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,39,461,14,3,249,1.0,Higher-Value Customers
2797,1977,Graduation,Partner,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,37,1073,25,3,313,1.0,Higher-Value Customers
4328,1986,2n Cycle,Partner,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,28,55,6,3,295,0.0,Lower-Value Customers
9167,1956,Graduation,Partner,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,58,976,23,3,460,1.0,Higher-Value Customers
10560,1980,PhD,Alone,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,34,20,4,2,13,0.0,Lower-Value Customers
2631,1982,Graduation,Partner,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,32,1149,16,2,417,1.0,Higher-Value Customers
8312,1961,Basic,Partner,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,53,43,5,2,14,0.0,Lower-Value Customers
5534,1975,Master,Partner,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,39,224,8,3,252,0.0,Lower-Value Customers
5093,1974,PhD,Alone,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,40,101,6,2,649,0.0,Lower-Value Customers
7592,1946,PhD,Partner,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,68,209,9,2,437,0.0,Lower-Value Customers
8895,1985,Graduation,Alone,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,29,968,20,1,632,1.0,Higher-Value Customers
8584,1952,PhD,Partner,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,62,1165,16,2,386,1.0,Higher-Value Customers
2694,1967,Graduation,Partner,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,1,47,24,4,3,103,0.0,Lower-Value Customers
8910,1955,Graduation,Partner,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,2,59,252,11,4,608,0.0,Lower-Value Customers
7433,1985,Graduation,Alone,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,1,29,165,8,2,669,0.0,Lower-Value Customers
164,1977,PhD,Partner,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,37,269,11,2,624,0.0,Lower-Value Customers
10477,1973,PhD,Partner,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,1,41,102,6,3,327,0.0,Lower-Value Customers
2681,1984,2n Cycle,Partner,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,0,0,30,461,18,2,332,1.0,Higher-Value Customers
5150,1979,Basic,Alone,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,1,35,47,5,2,559,0.0,Lower-Value Customers
5283,1976,PhD,Alone,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,2,38,144,7,3,132,0.0,Lower-Value Customers
9645,1968,Graduation,Partner,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,0,0,46,1338,23,2,623,1.0,Higher-Value Customers
10678,1959,Graduation,Partner,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,0,1,55,917,23,3,213,1.0,Higher-Value Customers
7261,1971,Graduation,Partner,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,2,43,318,12,4,544,0.0,Lower-Value Customers
9648,1967,Graduation,Alone,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,2,47,253,10,3,603,0.0,Lower-Value Customers
2870,1973,Graduation,Partner,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,0,1,41,502,15,3,646,1.0,Higher-Value Customers
8008,1983,Graduation,Partner,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,31,119,6,3,202,0.0,Lower-Value Customers
1513,1979,2n Cycle,Partner,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,0,2,35,1250,16,4,670,1.0,Higher-Value Customers
6173,1979,Graduation,Partner,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,1,35,969,23,3,239,1.0,Higher-Value Customers
1419,1950,Graduation,Partner,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,2,64,76,6,4,328,0.0,Lower-Value Customers
9150,1963,PhD,Alone,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,2,51,62,5,3,78,0.0,Lower-Value Customers
7960,1962,2n Cycle,Partner,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,0,0,52,1382,25,2,318,1.0,Higher-Value Customers
1250,1976,Graduation,Alone,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,1,38,84,6,2,142,0.0,Lower-Value Customers
9905,1952,Graduation,Partner,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,0,2,62,255,9,4,351,0.0,Lower-Value Customers
10691,1960,Master,Partner,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,54,43,4,4,380,0.0,Lower-Value Customers
7002,1955,Graduation,Alone,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,0,1,59,398,13,2,269,1.0,Higher-Value Customers
2952,1977,Master,Alone,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,1,37,76,6,2,74,0.0,Lower-Value Customers
8439,1964,Graduation,Partner,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,0,2,50,902,13,4,23,1.0,Higher-Value Customers
762,1981,2n Cycle,Partner,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,0,1,33,823,20,3,58,1.0,Higher-Value Customers
2831,1976,Graduation,Partner,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,0,1,38,1179,24,3,2,1.0,Higher-Value Customers
6977,1974,Graduation,Partner,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,0,1,40,1921,28,3,623,1.0,Higher-Value Customers
